"";"id";"texto_id";"estudante_id";"pergunta_id";"Pergunta";"Evidência";"Resposta";"Nível da rubrica";"predito"
"652";"363";1;18;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia chorando ,pois ele não tinha um nome.";"3";"3"
"653";"405";1;20;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"porque ele estava com medo desse vasinar.";"1";"1"
"654";"426";1;21;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Zé gotinha aparecia chorando no comercial pois,ainda não tinha um nome.";"3";"3"
"655";"447";1;22;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Pois ele não tinha nome";"3";"3"
"656";"468";1;23;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Zé Gotinha aparecia chorando pois, não tinha um nome .";"3";"3"
"657";"489";1;24;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia assim pois ainda não tinha nome.";"3";"3"
"658";"510";1;25;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"por causa que ainda não tinha um nome .";"3";"3"
"659";"531";1;26;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia no comercial chorando porque ele não tinha nome.";"3";"3"
"660";"552";1;27;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Por que naquela época ainda não tinha nome.";"3";"3"
"661";"573";1;28;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Porque ele não tinha nome.";"3";"3"
"662";"594";1;29;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"O Zé Gotinha aparecia no comercial chorando pois ele não tinha nome.";"3";"3"
"663";"615";1;30;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"O Zé  Gotinha aparecia no comercial chorando pois ele não tinha nome.";"3";"3"
"664";"636";1;31;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"No comercial ele estava chorando porque não tinha nome .";"3";"3"
"665";"657";1;32;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Zé gotinha aparecia chorado porque ele não tinha um nome.";"3";"3"
"666";"678";1;33;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Porque ele não tinha nome.";"3";"3"
"667";"699";1;34;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Por que ele ainda não tinha um nome igual fala no texto.";"3";"3"
"668";"720";1;35;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia em um comercial chorando, pois não tinha um nome.";"3";"3"
"669";"741";1;36;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Zé Gotinha aparecia chorando no comercial pois não tinha nome.";"3";"3"
"670";"762";1;37;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia chorando porque ainda não tinha um nome.";"3";"3"
"671";"783";1;38;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Porque ele não tinha nome.";"3";"3"
"672";"804";1;39;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Zé Gotinha estava chorando no comercial pois não tinha um nome.";"3";"3"
"673";"846";1;41;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"pois ele nao tinha nome";"3";"3"
"674";"867";1;42;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"poque a gotinha se tava";"1";"1"
"675";"888";1;43;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia no comercial chorando porque ele não tinha nome.";"3";"3"
"676";"909";1;44;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"por que nao queria tomar vacina";"1";"1"
"677";"930";1;45;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"porque ele não tinha nome";"3";"3"
"678";"951";1;46;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"porque ele não tinha nome.";"3";"3"
"679";"972";1;47;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"por que ele nao tinha nome";"3";"3"
"680";"993";1;48;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"porque ele nao tinha nome";"3";"3"
"681";"1014";1;49;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"por ainda n ter um nome";"3";"3"
"682";"1035";1;50;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele  chorava pois não tinha nome.";"3";"3"
"683";"1056";1;51;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia no comercial chorando, pois nao tinha um nome ainda.";"3";"3"
"684";"1077";1;52;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia chorando por causa que ele não tinha nome.";"3";"3"
"685";"1098";1;53;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"ele estava triste porque não tinha nome";"3";"3"
"686";"1119";1;54;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"porque ele não tinha nome";"3";"3"
"687";"1140";1;55;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Por que ele nao tinha amigos.";"1";"1"
"688";"1161";1;56;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"porque ele não tinha nome";"3";"3"
"689";"1182";1;57;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"porque    ele     nao    tinha   nome";"3";"3"
"690";"1203";1;58;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Por que não tinha nome";"3";"3"
"691";"1224";1;59;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"ele nao tinha nome .";"3";"3"
"692";"1245";1;60;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"ele aparecia no comercial chorando pq nao tinha nome";"3";"3"
"693";"1266";1;61;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"ELE APARECE CHORANDO, POIS ELE NÃO TINHA UM NOME .";"3";"3"
"694";"1287";1;62;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"POIS ELE NÃO TINHA NOME.";"3";"3"
"695";"1308";1;63;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"É PORQUE ELE NUNCA TEVE NOME. POR ISSO ELE ESTAVA CHORANDO.";"2";"Não houve respostas suficientes."
"696";"1329";1;64;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"PORQUE  ELE  NÃO  TEM   ATEMÇÃO.";"1";"1"
"697";"1350";1;65;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Zé Gotinha aparecia chorando pois, não tinha um nome.";"3";"3"
"698";"1371";1;66;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele estava chorando porque ele não tinha um nome.";"3";"3"
"699";"1392";1;67;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Pois não tinha um nome.";"3";"3"
"700";"1413";1;68;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"POIS NÃO TINHA UM NOME";"3";"3"
"701";"1434";1;69;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"porque ele não TINHA UM nome.";"3";"3"
"702";"1455";1;70;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele apareceu chorando, pois não tinha um nome.";"3";"3"
"703";"1476";1;71;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele apareceu chorando pois ele não tinha nome.";"3";"3"
"704";"1497";1;72;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Zé Gotinha aparecia na imagem chorando pois não tinha nome .";"3";"3"
"705";"1518";1;73;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia chorando no comercial ,pois ele não tinha nome.";"3";"3"
"706";"1539";1;74;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"No cormercial, ele aparecia chorando, pois ele ainda não tinha um nome.";"3";"3"
"707";"1560";1;75;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"porque as crianças não  davãm atençao para ele";"1";"1"
"708";"1581";1;76;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"É porque ele não tinha um nome.";"3";"3"
"709";"1602";1;77;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Zé Gotinha estava chorando porque não tinha nome.";"3";"3"
"710";"1623";1;78;6;"Por que Zé Gotinha aparecia no comercial chorando?";"Estabelecer relação de causa e consequência entre partes ou elementos do texto";"Ele aparecia no comercial chorando, pois não tinha nome.";"3";"3"
